game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases
WAKFU,es,1-2-3,1-2-3,tb_only,tb_filtered_base,True,Spell.name.3669,Spell:name,True,False,False,False,1-2-3,,,,,kept_neologism,,,
WAKFU,es,A-changing,a-changing,tb_only,tb_filtered_base,True,State.name.5851,State:name,True,False,False,False,A-changing,,,,,kept_neologism,,,
WAKFU,es,AAARRRGGH,aaarrrggh,tb_only,tb_filtered_base,True,"Spell.name.5712, Spell.name.5733 | State.name.1885",Spell:name,True,False,False,False,AAARRRGGH,,,,,kept_neologism,,,
WAKFU,es,Aaarrrggh,aaarrrggh,tb_only,tb_filtered_base,True,"Spell.name.5712, Spell.name.5733 | State.name.1885",Spell:name,True,False,False,False,Aaarrrggh,,,,,kept_neologism,,,
WAKFU,es,Ababor,ababor,tb_only,tb_filtered_base,True,Ambience Zone.name.1993,Ambience Zone:name,True,False,False,False,Ababor,,,,,kept_neologism,,,
WAKFU,es,Abal,abal,tb_only,tb_filtered_base,True,Item.name.10140,Item:name,True,False,False,False,Abal,,,,,kept_neologism,,,
WAKFU,es,Abedul's,abedul's,tb_only,tb_filtered_base,True,Achievement.achievement name.266,Achievement:achievement name,True,False,False,False,Abedul's,,,,,kept_neologism,,,
WAKFU,es,Abedulus,abedulus,tb_only,tb_filtered_base,True,Item.name.10138,Item:name,True,False,False,False,Abedulus,,,,,kept_neologism,,,
WAKFU,es,Abella,abella,tb_only,tb_filtered_base,True,Item.name.14397 | Krosmaster Arena Figurines.name.29,Item:name,True,False,False,False,Abella,,,,,kept_neologism,,,
WAKFU,es,abo,abo,tb_only,tb_filtered_base,True,Item.name.102 | Item.name.103 | Item.name.104,Item:name,True,False,False,False,abo,,,,,kept_neologism,,,
WAKFU,es,Abosotargado,abosotargado,tb_only,tb_filtered_base,True,"Monster.name.5239, Monster.name.5340",Monster:name,True,False,False,False,Abosotargado,,,,,kept_neologism,,,
WAKFU,es,abosotargado,abosotargado,tb_only,tb_filtered_base,True,"Monster.name.5239, Monster.name.5340",Monster:name,True,False,False,False,abosotargado,,,,,kept_neologism,,,
WAKFU,es,aboñigado,aboñigado,tb_only,tb_filtered_base,True,Item.name.15079,Item:name,True,False,False,False,aboñigado,,,,,kept_neologism,,,
WAKFU,es,Abrakapa,abrakapa,tb_only,tb_filtered_base,True,"Item.name.25737, Item.name.25735, Item.name.25738, Item.name.25736, Item.name.23600, Item.name.23601 | Item.name.9681",Item:name,True,False,False,False,Abrakapa,,,,,kept_neologism,,,
WAKFU,es,abrakapa,abrakapa,tb_only,tb_filtered_base,True,"Item.name.25737, Item.name.25735, Item.name.25738, Item.name.25736, Item.name.23600, Item.name.23601 | Item.name.9681",Item:name,True,False,False,False,abrakapa,,,,,kept_neologism,,,
WAKFU,es,abrakasco,abrakasco,tb_only,tb_filtered_base,True,"Item.name.25779, Item.name.23615, Item.name.25778, Item.name.25780 | Item.name.26694 | Item.name.9682",Item:name,True,False,False,False,abrakasco,,,,,kept_neologism,,,
WAKFU,es,Abrakasco,abrakasco,tb_only,tb_filtered_base,True,"Item.name.25779, Item.name.23615, Item.name.25778, Item.name.25780 | Item.name.26694 | Item.name.9682",Item:name,True,False,False,False,Abrakasco,,,,,kept_neologism,,,
WAKFU,es,abrakhancletas,abrakhancletas,tb_only,tb_filtered_base,True,"Item.name.23606, Item.name.25747, Item.name.25749, Item.name.25748 | Item.name.9680",Item:name,True,False,False,False,abrakhancletas,,,,,kept_neologism,,,
WAKFU,es,Abrakhancletas,abrakhancletas,tb_only,tb_filtered_base,True,"Item.name.23606, Item.name.25747, Item.name.25749, Item.name.25748 | Item.name.9680",Item:name,True,False,False,False,Abrakhancletas,,,,,kept_neologism,,,
WAKFU,es,abrakllota,abrakllota,tb_only,tb_filtered_base,True,"Achievement.achievement name.3969 | Monster.name.4643, Monster.name.4077",Achievement:achievement name,True,False,False,False,abrakllota,,,,,kept_neologism,,,
WAKFU,es,Abrakllota,abrakllota,tb_only,tb_filtered_base,True,"Achievement.achievement name.3969 | Monster.name.4643, Monster.name.4077",Achievement:achievement name,True,False,False,False,Abrakllota,,,,,kept_neologism,,,
WAKFU,es,Abrakna,abrakna,tb_only,tb_filtered_base,True,"Achievement.achievement name.3629 | Achievement.achievement name.3630 | Achievement.achievement name.3631 | Achievement.achievement name.3632 | Achievement.achievement name.3664 | Achievement.achievement name.3665 | Achievement.achievement name.3666 | Item.name.30035 | Territory_Zone.name.76701, Dungeon.dungeon name.125, Ambience Zone.name.1631, Instance.instance name.1091",Achievement:achievement name,True,False,False,False,Abrakna,,,,,kept_neologism,,,
WAKFU,es,Abraknación,abraknación,tb_only,tb_filtered_base,True,"Spell.name.5807, Spell.name.6347, Spell.name.6353",Spell:name,True,False,False,False,Abraknación,,,,,kept_neologism,,,
WAKFU,es,Abraknela,abraknela,tb_only,tb_filtered_base,True,Achievement.achievement name.4068 | Achievement.achievement name.4146 | Achievement.achievement name.4599 | Item.name.20675 | Item.name.22150 | Monster.name.4107,Achievement:achievement name,True,False,False,False,Abraknela,,,,,kept_neologism,,,
WAKFU,es,abraknela,abraknela,tb_only,tb_filtered_base,True,Achievement.achievement name.4068 | Achievement.achievement name.4146 | Achievement.achievement name.4599 | Item.name.20675 | Item.name.22150 | Monster.name.4107,Achievement:achievement name,True,False,False,False,abraknela,,,,,kept_neologism,,,
WAKFU,es,Abraknicha,abraknicha,tb_only,tb_filtered_base,True,Item.name.14857,Item:name,True,False,False,False,Abraknicha,,,,,kept_neologism,,,
WAKFU,es,abraknicha,abraknicha,tb_only,tb_filtered_base,True,Item.name.14857,Item:name,True,False,False,False,abraknicha,,,,,kept_neologism,,,
